,transaction_id,user_id,merchant_id,amount,timestamp,geo_location,device_id,merchant_category,city,fraud_score,fraud_reasons,is_fraud,distance_from_home_km
144,2025-11-20T14:36:28.680896Z,227,6,1964.64,2025-11-20T14:35:59.680896Z,"[17.712543, 83.283488]",web_edge,shopping,Bangalore,3,"['new_device', 'off_hours']",1,4.56
145,2025-11-20T14:36:27.680896Z,227,6,1685.22,2025-11-20T14:35:59.680896Z,"[17.712543, 83.283488]",android_11_samsung,shopping,Bangalore,3,"['new_device', 'off_hours']",1,4.56
146,2025-11-20T14:36:03.680896Z,227,6,1662.18,2025-11-20T14:35:59.680896Z,"[17.712543, 83.283488]",web_edge,shopping,Bangalore,3,"['new_device', 'off_hours']",1,4.56
147,2ff0a007-6961-4545-b909-21217bf8cd37,73,42,35.92,2025-11-20T13:54:47.884446Z,"[12.880968, 77.60868]",android_10_oneplus,entertainment,Nāgpur,2,['new_device'],1,6.66
148,d3023f2e-7918-4866-a5db-cf7068082f35,135,12,8288.39,2025-11-20T14:36:00.005296Z,"[22.690093, 88.416763]",macos_ventura_safari,shopping,Mumbai,2,['new_device'],1,12.6
149,2025-11-20T14:36:24.005296Z,135,12,4991.68,2025-11-20T14:36:00.005296Z,"[22.690093, 88.416763]",android_11_samsung,shopping,Mumbai,2,['new_device'],1,12.6
150,2025-11-20T14:36:23.005296Z,135,12,7787.25,2025-11-20T14:36:00.005296Z,"[22.690093, 88.416763]",web_chrome,shopping,Mumbai,2,['new_device'],1,12.6
151,0e5b7344-9a8b-4dfe-a86a-680f276d390f,278,50,47.07,2025-11-20T22:00:33.167904Z,"[12.973449, 80.172703]",web_edge,grocery,Mumbai,0,[],0,17.34
152,2025-11-20T22:00:56.167904Z,278,50,26.4,2025-11-20T22:00:33.167904Z,"[12.973449, 80.172703]",ios_15_iphone13,grocery,Mumbai,2,['new_device'],1,17.34
153,2025-11-20T22:00:35.167904Z,278,50,42.77,2025-11-20T22:00:33.167904Z,"[12.973449, 80.172703]",android_11_samsung,grocery,Mumbai,2,['new_device'],1,17.34
154,2025-11-20T22:00:48.167904Z,278,50,57.08,2025-11-20T22:00:33.167904Z,"[12.973449, 80.172703]",web_edge,grocery,Mumbai,0,[],0,17.34
155,921b2af8-d412-418b-b66e-f68a15cd5d77,144,48,1039.33,2025-11-20T20:41:02.350937Z,"[26.842468, 80.981093]",web_safari,transport,Pune,4,"['new_device', 'far_location_657km']",1,657.49
156,589f8ebd-02f2-48d5-94ce-5617f1f172b5,41,2,1913.6,2025-11-20T20:55:34.471717Z,"[22.702045, 88.392608]",linux_ubuntu_firefox,grocery,Kolkāta,0,[],0,14.69
157,dd2afe59-3a2e-469c-85fa-5368d53bb46c,209,9,4724.77,2025-11-20T14:36:00.592316Z,"[17.678046, 83.208099]",windows_11_chrome,entertainment,Hyderābād,1,['off_hours'],0,8.38
158,2025-11-20T14:36:05.592316Z,209,9,5174.46,2025-11-20T14:36:00.592316Z,"[17.678046, 83.208099]",windows_11_chrome,entertainment,Hyderābād,1,['off_hours'],0,8.38
159,2025-11-20T14:36:16.592316Z,209,9,5981.52,2025-11-20T14:36:00.592316Z,"[17.678046, 83.208099]",windows_11_chrome,entertainment,Hyderābād,1,['off_hours'],0,8.38
160,2025-11-20T14:36:24.592316Z,209,9,2778.59,2025-11-20T14:36:00.592316Z,"[17.678046, 83.208099]",windows_11_chrome,entertainment,Hyderābād,1,['off_hours'],0,8.38
161,43ff61f5-6553-453b-864a-5e8882a9b0ad,39,31,12111.19,2025-11-20T09:23:36.775680Z,"[17.328616, 78.484644]",android_10_oneplus,utilities,Pune,2,['new_device'],1,9.42
162,2025-11-20T09:24:00.775680Z,39,31,13183.53,2025-11-20T09:23:36.775680Z,"[17.328616, 78.484644]",android_10_oneplus,utilities,Pune,2,['new_device'],1,9.42
163,2025-11-20T09:24:00.775680Z,39,31,11672.16,2025-11-20T09:23:36.775680Z,"[17.328616, 78.484644]",android_10_oneplus,utilities,Pune,2,['new_device'],1,9.42
164,d89e2589-e789-47e3-9e42-1f2668c7bcb8,275,16,269.1,2025-11-20T22:17:20.938080Z,"[21.081266, 72.977486]",web_safari,shopping,Chennai,2,['new_device'],1,14.62
165,2025-11-20T22:17:48.938080Z,275,16,317.61,2025-11-20T22:17:20.938080Z,"[21.081266, 72.977486]",web_safari,shopping,Chennai,2,['new_device'],1,14.62
166,2025-11-20T22:17:36.938080Z,275,16,147.63,2025-11-20T22:17:20.938080Z,"[21.081266, 72.977486]",web_safari,shopping,Chennai,2,['new_device'],1,14.62
167,2025-11-20T22:17:41.938080Z,275,16,394.2,2025-11-20T22:17:20.938080Z,"[21.081266, 72.977486]",web_safari,shopping,Chennai,2,['new_device'],1,14.62
168,c8f5c91c-c961-43b5-9704-1dc19cbafda8,88,31,1143.43,2025-11-20T14:36:01.142058Z,"[17.692613, 83.367997]",ios_16_iphone14,utilities,Pune,3,"['new_device', 'off_hours']",1,7.13
169,2fb7512d-b983-494e-aeb2-47d5b21b0002,222,39,3152.62,2025-11-20T14:36:01.263098Z,"[21.181206, 72.810441]",ios_16_iphone14,grocery,Kolkāta,3,"['new_device', 'off_hours']",1,4.06
170,ab2f87a2-d98f-41cb-a9af-5f66070634ba,57,47,54.09,2025-11-20T14:36:01.384662Z,"[13.102667, 77.629473]",android_13_pixel7,travel,Nāgpur,3,"['new_device', 'off_hours']",1,11.89
171,2025-11-20T14:36:15.384662Z,57,47,67.91,2025-11-20T14:36:01.384662Z,"[13.102667, 77.629473]",android_13_pixel7,travel,Nāgpur,3,"['new_device', 'off_hours']",1,11.89
172,2025-11-20T14:36:28.384662Z,57,47,58.53,2025-11-20T14:36:01.384662Z,"[13.102667, 77.629473]",ios_15_iphone13,travel,Nāgpur,3,"['new_device', 'off_hours']",1,11.89
173,f88ccce0-735c-40c3-b605-9f285bf5ce68,151,49,201.45,2025-11-20T07:32:30.547346Z,"[26.985101, 75.831983]",macos_ventura_safari,shopping,Indore,0,[],0,8.86
174,2025-11-20T07:32:44.547346Z,151,49,137.78,2025-11-20T07:32:30.547346Z,"[26.985101, 75.831983]",macos_ventura_safari,shopping,Indore,0,[],0,8.86
175,2025-11-20T07:32:41.547346Z,151,49,137.3,2025-11-20T07:32:30.547346Z,"[26.985101, 75.831983]",macos_ventura_safari,shopping,Indore,0,[],0,8.86
176,2025-11-20T07:32:40.547346Z,151,49,183.04,2025-11-20T07:32:30.547346Z,"[26.985101, 75.831983]",macos_ventura_safari,shopping,Indore,0,[],0,8.86
177,2025-11-20T07:32:37.547346Z,151,49,287.38,2025-11-20T07:32:30.547346Z,"[26.985101, 75.831983]",macos_ventura_safari,shopping,Indore,0,[],0,8.86
178,9a6a3be1-5c6b-463e-8a96-4e12464bd42f,237,8,4802.29,2025-11-20T08:53:53.750115Z,"[18.63609, 73.843081]",android_13_pixel7,shopping,Hyderābād,2,['new_device'],1,13.68
179,e999fa42-1fbe-43f4-b397-276d124e5528,175,42,2645.48,2025-11-20T12:34:50.871203Z,"[19.199274, 72.901334]",android_10_oneplus,entertainment,Nāgpur,2,['new_device'],1,11.1
180,45b1d2ee-0c3b-4873-b0e9-9941bbdbf490,274,23,1729.32,2025-11-20T12:46:32.992207Z,"[13.012059, 77.681569]",web_safari,entertainment,Hyderābād,0,[],0,10.26
181,2025-11-20T12:46:53.992207Z,274,23,1073.01,2025-11-20T12:46:32.992207Z,"[13.012059, 77.681569]",web_safari,entertainment,Hyderābād,0,[],0,10.26
182,2025-11-20T12:46:47.992207Z,274,23,1453.88,2025-11-20T12:46:32.992207Z,"[13.012059, 77.681569]",web_safari,entertainment,Hyderābād,0,[],0,10.26
183,d4047994-fba1-4540-b8dc-0c37a20f6b09,90,16,7014.54,2025-11-20T20:17:53.153851Z,"[18.395419, 73.783937]",ios_16_iphone14,shopping,Chennai,2,['new_device'],1,14.92
184,2025-11-20T20:17:54.153851Z,90,16,4961.6,2025-11-20T20:17:53.153851Z,"[18.395419, 73.783937]",ios_16_iphone14,shopping,Chennai,2,['new_device'],1,14.92
185,2025-11-20T20:17:59.153851Z,90,16,4820.25,2025-11-20T20:17:53.153851Z,"[18.395419, 73.783937]",ios_16_iphone14,shopping,Chennai,2,['new_device'],1,14.92
186,2025-11-20T20:18:17.153851Z,90,16,6405.74,2025-11-20T20:17:53.153851Z,"[18.395419, 73.783937]",ios_16_iphone14,shopping,Chennai,2,['new_device'],1,14.92
187,2025-11-20T20:18:12.153851Z,90,16,9081.82,2025-11-20T20:17:53.153851Z,"[18.395419, 73.783937]",web_chrome,shopping,Chennai,2,['new_device'],1,14.92
188,c0adf16e-1ae1-4846-8653-365c4283b939,213,40,144.82,2025-11-20T13:28:11.357800Z,"[26.923196, 80.844276]",web_safari,entertainment,Indore,2,['new_device'],1,11.82
189,2025-11-20T13:28:41.357800Z,213,40,112.02,2025-11-20T13:28:11.357800Z,"[26.923196, 80.844276]",web_safari,entertainment,Indore,2,['new_device'],1,11.82
190,2025-11-20T13:28:30.357800Z,213,40,97.75,2025-11-20T13:28:11.357800Z,"[26.923196, 80.844276]",android_11_samsung,entertainment,Indore,2,['new_device'],1,11.82
191,7bfe0924-9a1e-4f54-89f3-f603af669c57,277,49,154.86,2025-11-20T19:25:37.520365Z,"[26.611659, 80.280091]",linux_ubuntu_firefox,shopping,Indore,2,['new_device'],1,15.39
192,2025-11-20T19:26:02.520365Z,277,49,114.19,2025-11-20T19:25:37.520365Z,"[26.611659, 80.280091]",linux_ubuntu_firefox,shopping,Indore,2,['new_device'],1,15.39
193,2025-11-20T19:25:59.520365Z,277,49,230.67,2025-11-20T19:25:37.520365Z,"[26.611659, 80.280091]",linux_ubuntu_firefox,shopping,Indore,2,['new_device'],1,15.39
194,2025-11-20T19:25:38.520365Z,277,49,94.92,2025-11-20T19:25:37.520365Z,"[26.611659, 80.280091]",linux_ubuntu_firefox,shopping,Indore,2,['new_device'],1,15.39
195,2025-11-20T19:25:56.520365Z,277,49,171.97,2025-11-20T19:25:37.520365Z,"[26.611659, 80.280091]",linux_ubuntu_firefox,shopping,Indore,2,['new_device'],1,15.39
196,9a5e947f-569d-41e0-980a-8e67593f5044,294,59,422.26,2025-11-20T14:36:02.723952Z,"[18.460459, 73.710798]",web_edge,food,Delhi,3,"['new_device', 'off_hours']",1,17.95
197,e40e0493-13b7-4ee9-8d31-f8c7de5cfc1d,86,21,9719.38,2025-11-20T13:59:21.845197Z,"[21.136036, 72.835426]",macos_ventura_safari,utilities,Sūrat,4,"['new_device', 'far_location_226km']",1,226.24
198,2025-11-20T13:59:28.845197Z,86,21,7614.1,2025-11-20T13:59:21.845197Z,"[21.136036, 72.835426]",macos_ventura_safari,utilities,Sūrat,4,"['new_device', 'far_location_226km']",1,226.24
199,2025-11-20T13:59:31.845197Z,86,21,12266.72,2025-11-20T13:59:21.845197Z,"[21.136036, 72.835426]",macos_ventura_safari,utilities,Sūrat,4,"['new_device', 'far_location_226km']",1,226.24
200,2025-11-20T13:59:34.845197Z,86,21,6384.66,2025-11-20T13:59:21.845197Z,"[21.136036, 72.835426]",ios_15_iphone13,utilities,Sūrat,4,"['new_device', 'far_location_226km']",1,226.24
201,2025-11-20T13:59:33.845197Z,86,21,6311.84,2025-11-20T13:59:21.845197Z,"[21.136036, 72.835426]",macos_ventura_safari,utilities,Sūrat,4,"['new_device', 'far_location_226km']",1,226.24
202,6e251940-a5f5-4b02-9684-fbb860d2ed80,194,39,4151.07,2025-11-20T22:54:18.048573Z,"[22.831879, 75.760673]",web_opera,grocery,Kolkāta,2,['new_device'],1,16.84
203,2025-11-20T22:54:31.048573Z,194,39,3345.54,2025-11-20T22:54:18.048573Z,"[22.831879, 75.760673]",web_opera,grocery,Kolkāta,2,['new_device'],1,16.84
204,2025-11-20T22:54:37.048573Z,194,39,4563.93,2025-11-20T22:54:18.048573Z,"[22.831879, 75.760673]",web_opera,grocery,Kolkāta,2,['new_device'],1,16.84
205,2025-11-20T22:54:27.048573Z,194,39,3700.33,2025-11-20T22:54:18.048573Z,"[22.831879, 75.760673]",web_opera,grocery,Kolkāta,2,['new_device'],1,16.84
206,46c4c71a-1097-4434-b03b-80b7290d93b6,219,2,74.05,2025-11-20T21:00:58.231181Z,"[17.563163, 83.263563]",linux_ubuntu_firefox,grocery,Kolkāta,2,['new_device'],1,11.54
207,2025-11-20T21:01:17.231181Z,219,2,78.11,2025-11-20T21:00:58.231181Z,"[17.563163, 83.263563]",linux_ubuntu_firefox,grocery,Kolkāta,2,['new_device'],1,11.54
208,2025-11-20T21:01:18.231181Z,219,2,103.19,2025-11-20T21:00:58.231181Z,"[17.563163, 83.263563]",linux_ubuntu_firefox,grocery,Kolkāta,2,['new_device'],1,11.54
209,915f6bfa-dbbc-41af-b867-cef2c04ee219,39,15,712.81,2025-11-20T09:29:37.393842Z,"[17.273654, 78.388032]",ios_17_iphone15,transport,Mumbai,2,['new_device'],1,20.32
210,f7973d11-be5e-402e-974f-cc6c5f0856ee,90,49,11320.41,2025-11-20T19:17:17.515393Z,"[18.525438, 73.811383]",web_opera,shopping,Indore,2,['new_device'],1,9.63
211,2025-11-20T19:17:43.515393Z,90,49,6796.67,2025-11-20T19:17:17.515393Z,"[18.525438, 73.811383]",ios_15_iphone13,shopping,Indore,2,['new_device'],1,9.63
212,2025-11-20T19:17:35.515393Z,90,49,14684.18,2025-11-20T19:17:17.515393Z,"[18.525438, 73.811383]",web_opera,shopping,Indore,2,['new_device'],1,9.63
213,2025-11-20T19:17:41.515393Z,90,49,6362.93,2025-11-20T19:17:17.515393Z,"[18.525438, 73.811383]",web_chrome,shopping,Indore,2,['new_device'],1,9.63
214,2025-11-20T19:17:33.515393Z,90,49,12458.06,2025-11-20T19:17:17.515393Z,"[18.525438, 73.811383]",web_chrome,shopping,Indore,2,['new_device'],1,9.63
215,d48aca9c-16dc-4ab7-8b05-bd8570dd6bd3,268,41,245.58,2025-11-20T21:36:40.718714Z,"[26.959798, 80.918992]",ios_17_iphone15,transport,Ahmedabad,0,[],0,9.24
216,2025-11-20T21:36:51.718714Z,268,41,226.03,2025-11-20T21:36:40.718714Z,"[26.959798, 80.918992]",ios_17_iphone15,transport,Ahmedabad,0,[],0,9.24
217,2025-11-20T21:36:55.718714Z,268,41,308.48,2025-11-20T21:36:40.718714Z,"[26.959798, 80.918992]",ios_17_iphone15,transport,Ahmedabad,0,[],0,9.24
218,2025-11-20T21:37:09.718714Z,268,41,133.41,2025-11-20T21:36:40.718714Z,"[26.959798, 80.918992]",ios_17_iphone15,transport,Ahmedabad,0,[],0,9.24
219,0f881969-402f-4e31-ba4a-7c78853d1bbf,286,45,20.27,2025-11-20T13:37:49.901435Z,"[22.485621, 88.371446]",web_safari,utilities,Ahmedabad,2,['new_device'],1,13.0
220,2025-11-20T13:38:01.901435Z,286,45,28.4,2025-11-20T13:37:49.901435Z,"[22.485621, 88.371446]",android_11_samsung,utilities,Ahmedabad,2,['new_device'],1,13.0
221,2025-11-20T13:37:59.901435Z,286,45,28.24,2025-11-20T13:37:49.901435Z,"[22.485621, 88.371446]",web_safari,utilities,Ahmedabad,2,['new_device'],1,13.0
222,2025-11-20T13:38:17.901435Z,286,45,24.11,2025-11-20T13:37:49.901435Z,"[22.485621, 88.371446]",web_safari,utilities,Ahmedabad,2,['new_device'],1,13.0
223,2025-11-20T13:38:11.901435Z,286,45,24.93,2025-11-20T13:37:49.901435Z,"[22.485621, 88.371446]",web_chrome,utilities,Ahmedabad,2,['new_device'],1,13.0
224,43e44ad7-9255-460e-8a6f-c4eea9c22275,200,18,3026.57,2025-11-20T21:39:12.105781Z,"[21.278187, 72.751735]",android_10_oneplus,utilities,Indore,2,['new_device'],1,10.61
225,b12f492f-c2cf-440f-95a7-efa801ff6ed7,41,15,1738.41,2025-11-20T18:00:50.226585Z,"[22.654536, 88.462284]",android_13_pixel7,transport,Mumbai,2,['new_device'],1,12.28
226,524f3d10-2659-4986-9704-39c8213d060f,211,32,41527.24,2025-11-20T12:10:06.348611Z,"[21.267508, 79.108744]",linux_ubuntu_firefox,travel,Ahmedabad,2,['new_device'],1,8.77
227,2025-11-20T12:10:10.348611Z,211,32,52859.03,2025-11-20T12:10:06.348611Z,"[21.267508, 79.108744]",linux_ubuntu_firefox,travel,Ahmedabad,2,['new_device'],1,8.77
228,2025-11-20T12:10:25.348611Z,211,32,42102.18,2025-11-20T12:10:06.348611Z,"[21.267508, 79.108744]",linux_ubuntu_firefox,travel,Ahmedabad,2,['new_device'],1,8.77
229,2025-11-20T12:10:07.348611Z,211,32,39121.61,2025-11-20T12:10:06.348611Z,"[21.267508, 79.108744]",linux_ubuntu_firefox,travel,Ahmedabad,2,['new_device'],1,8.77
230,2aaa4710-5f6c-4ff4-bbcb-f296102fc128,234,36,38.02,2025-11-20T19:26:58.532714Z,"[23.132628, 72.551557]",android_10_oneplus,utilities,Indore,2,['new_device'],1,11.83
231,2025-11-20T19:27:08.532714Z,234,36,45.22,2025-11-20T19:26:58.532714Z,"[23.132628, 72.551557]",android_10_oneplus,utilities,Indore,2,['new_device'],1,11.83
232,2025-11-20T19:27:06.532714Z,234,36,37.12,2025-11-20T19:26:58.532714Z,"[23.132628, 72.551557]",web_chrome,utilities,Indore,2,['new_device'],1,11.83
233,e1d4144c-fdc1-4a4a-ab6e-9869dda38f5a,97,7,1566.03,2025-11-20T18:43:06.695014Z,"[19.156659, 72.834141]",web_safari,entertainment,Delhi,0,[],0,11.28
234,2025-11-20T18:43:18.695014Z,97,7,1739.38,2025-11-20T18:43:06.695014Z,"[19.156659, 72.834141]",web_safari,entertainment,Delhi,0,[],0,11.28
235,2025-11-20T18:43:20.695014Z,97,7,1684.24,2025-11-20T18:43:06.695014Z,"[19.156659, 72.834141]",web_safari,entertainment,Delhi,0,[],0,11.28
236,af6c1075-47ea-4b78-90ff-ec34132878bc,268,50,165.57,2025-11-20T18:22:13.857635Z,"[26.788659, 80.835147]",macos_ventura_safari,grocery,Mumbai,2,['new_device'],1,14.29
237,4537081d-0ba5-4216-94d5-73f2aee28990,153,35,195.93,2025-11-20T13:31:58.979174Z,"[28.617651, 77.149595]",android_13_pixel7,food,Chennai,0,[],0,5.54
238,2025-11-20T13:32:22.979174Z,153,35,152.97,2025-11-20T13:31:58.979174Z,"[28.617651, 77.149595]",android_13_pixel7,food,Chennai,0,[],0,5.54
239,2025-11-20T13:32:17.979174Z,153,35,191.02,2025-11-20T13:31:58.979174Z,"[28.617651, 77.149595]",android_11_samsung,food,Chennai,2,['new_device'],1,5.54
240,2025-11-20T13:32:10.979174Z,153,35,222.61,2025-11-20T13:31:58.979174Z,"[28.617651, 77.149595]",web_chrome,food,Chennai,2,['new_device'],1,5.54
241,f1749c66-47f8-42d8-8671-a47e554a2f5b,112,47,2888.32,2025-11-20T13:47:02.162450Z,"[21.161071, 72.796843]",web_safari,travel,Nāgpur,2,['new_device'],1,1.92
242,a8f76eaf-4814-4faa-bf5e-e71042d356f9,16,17,1641.52,2025-11-20T09:24:00.284005Z,"[12.989022, 80.324075]",web_safari,grocery,Hyderābād,2,['new_device'],1,8.97
243,2025-11-20T09:24:15.284005Z,16,17,1453.05,2025-11-20T09:24:00.284005Z,"[12.989022, 80.324075]",web_safari,grocery,Hyderābād,2,['new_device'],1,8.97
244,2025-11-20T09:24:25.284005Z,16,17,1735.67,2025-11-20T09:24:00.284005Z,"[12.989022, 80.324075]",web_safari,grocery,Hyderābād,2,['new_device'],1,8.97
245,d537f82c-16a3-4e6d-a49b-11e8dbaefd83,147,37,1264.47,2025-11-20T13:00:06.446293Z,"[21.228993, 72.923255]",linux_ubuntu_firefox,entertainment,Kolkāta,2,['new_device'],1,10.26
246,2025-11-20T13:00:11.446293Z,147,37,1075.3,2025-11-20T13:00:06.446293Z,"[21.228993, 72.923255]",linux_ubuntu_firefox,entertainment,Kolkāta,2,['new_device'],1,10.26
247,2025-11-20T13:00:08.446293Z,147,37,782.91,2025-11-20T13:00:06.446293Z,"[21.228993, 72.923255]",linux_ubuntu_firefox,entertainment,Kolkāta,2,['new_device'],1,10.26
248,2025-11-20T13:00:24.446293Z,147,37,1547.49,2025-11-20T13:00:06.446293Z,"[21.228993, 72.923255]",linux_ubuntu_firefox,entertainment,Kolkāta,2,['new_device'],1,10.26
249,2025-11-20T13:00:14.446293Z,147,37,919.07,2025-11-20T13:00:06.446293Z,"[21.228993, 72.923255]",ios_15_iphone13,entertainment,Kolkāta,2,['new_device'],1,10.26
250,225fc786-afce-4b0b-b85c-c3d0821ec91a,254,24,531.15,2025-11-20T20:57:45.649786Z,"[28.502524, 77.22932]",android_13_pixel7,travel,Indore,2,['new_device'],1,15.1
251,2025-11-20T20:57:47.649786Z,254,24,432.56,2025-11-20T20:57:45.649786Z,"[28.502524, 77.22932]",android_13_pixel7,travel,Indore,2,['new_device'],1,15.1
252,2025-11-20T20:57:58.649786Z,254,24,531.67,2025-11-20T20:57:45.649786Z,"[28.502524, 77.22932]",android_13_pixel7,travel,Indore,2,['new_device'],1,15.1
253,2ac7740e-cad6-4394-8c18-10035d3ae505,4,59,447.57,2025-11-20T09:14:10.811550Z,"[28.58231, 77.180767]",linux_ubuntu_firefox,food,Delhi,2,['new_device'],1,5.87
254,2025-11-20T09:14:11.811550Z,4,59,480.03,2025-11-20T09:14:10.811550Z,"[28.58231, 77.180767]",linux_ubuntu_firefox,food,Delhi,2,['new_device'],1,5.87
255,2025-11-20T09:14:12.811550Z,4,59,584.83,2025-11-20T09:14:10.811550Z,"[28.58231, 77.180767]",linux_ubuntu_firefox,food,Delhi,2,['new_device'],1,5.87
256,2025-11-20T09:14:25.811550Z,4,59,268.58,2025-11-20T09:14:10.811550Z,"[28.58231, 77.180767]",linux_ubuntu_firefox,food,Delhi,2,['new_device'],1,5.87
257,b4de259f-b140-42c5-be5c-c057b8c3901a,209,9,1344.19,2025-11-20T19:20:58.994454Z,"[17.645401, 83.154481]",web_opera,entertainment,Hyderābād,2,['new_device'],1,14.03
258,eff3fc06-3f5a-4036-aca1-27e1db57c25c,4,31,19652.25,2025-11-20T09:27:04.115625Z,"[28.534075, 77.223664]",web_safari,utilities,Pune,0,[],0,11.45
259,dccde751-b4ca-4a29-8637-17b4dfcd253b,59,16,393.2,2025-11-20T08:43:01.236705Z,"[26.923075, 75.930202]",linux_ubuntu_firefox,shopping,Chennai,0,[],0,11.95
260,2025-11-20T08:43:04.236705Z,59,16,572.57,2025-11-20T08:43:01.236705Z,"[26.923075, 75.930202]",linux_ubuntu_firefox,shopping,Chennai,0,[],0,11.95
261,2025-11-20T08:43:07.236705Z,59,16,211.81,2025-11-20T08:43:01.236705Z,"[26.923075, 75.930202]",linux_ubuntu_firefox,shopping,Chennai,0,[],0,11.95
262,2025-11-20T08:43:29.236705Z,59,16,278.69,2025-11-20T08:43:01.236705Z,"[26.923075, 75.930202]",linux_ubuntu_firefox,shopping,Chennai,0,[],0,11.95
263,2025-11-20T08:43:03.236705Z,59,16,376.33,2025-11-20T08:43:01.236705Z,"[26.923075, 75.930202]",linux_ubuntu_firefox,shopping,Chennai,0,[],0,11.95
264,448ba4ec-0f42-4ff8-a91d-38dcc639b3e8,110,57,138.26,2025-11-20T07:03:52.440436Z,"[13.161074, 80.378542]",ios_16_iphone14,shopping,Hyderābād,2,['new_device'],1,11.81
265,345b62c0-0325-4c70-99de-a2126f4a0202,130,14,20205.7,2025-11-20T12:39:54.561062Z,"[19.026354, 72.906907]",web_safari,utilities,Mumbai,2,['new_device'],1,5.19
266,2025-11-20T12:39:55.561062Z,130,14,10316.37,2025-11-20T12:39:54.561062Z,"[19.026354, 72.906907]",web_safari,utilities,Mumbai,2,['new_device'],1,5.19
267,2025-11-20T12:40:23.561062Z,130,14,13369.73,2025-11-20T12:39:54.561062Z,"[19.026354, 72.906907]",web_safari,utilities,Mumbai,2,['new_device'],1,5.19
268,2025-11-20T12:40:03.561062Z,130,14,29096.55,2025-11-20T12:39:54.561062Z,"[19.026354, 72.906907]",web_safari,utilities,Mumbai,2,['new_device'],1,5.19
269,5f48f74f-2010-4799-86f7-284cb0131421,191,37,1572.8,2025-11-20T12:19:13.743359Z,"[22.754411, 75.820986]",web_opera,entertainment,Kolkāta,2,['new_device'],1,1.07
270,900ce908-06a7-483b-8476-f70a8658b838,17,1,209.32,2025-11-20T14:36:06.888426Z,"[19.179597, 72.984231]",windows_11_chrome,utilities,Mumbai,2,['new_device'],1,10.35
271,2025-11-20T14:36:31.888426Z,17,1,175.09,2025-11-20T14:36:06.888426Z,"[19.179597, 72.984231]",windows_11_chrome,utilities,Mumbai,2,['new_device'],1,10.35
272,2025-11-20T14:36:14.888426Z,17,1,208.7,2025-11-20T14:36:06.888426Z,"[19.179597, 72.984231]",windows_11_chrome,utilities,Mumbai,2,['new_device'],1,10.35
273,2025-11-20T14:36:22.888426Z,17,1,307.8,2025-11-20T14:36:06.888426Z,"[19.179597, 72.984231]",windows_11_chrome,utilities,Mumbai,2,['new_device'],1,10.35
274,2025-11-20T14:36:33.888426Z,17,1,307.97,2025-11-20T14:36:06.888426Z,"[19.179597, 72.984231]",windows_11_chrome,utilities,Mumbai,2,['new_device'],1,10.35
275,13af71c5-f362-4670-bcc5-b2e42c5280a8,103,19,2704.34,2025-11-20T13:49:42.091861Z,"[21.112786, 78.977751]",windows_11_chrome,utilities,Kolkāta,2,['new_device'],1,13.14
276,486ffa88-7a45-4188-ab46-96d7728efe37,44,2,5940.74,2025-11-20T20:52:42.212841Z,"[13.149845, 77.63649]",macos_ventura_safari,grocery,Kolkāta,2,['new_device'],1,17.55
277,2025-11-20T20:52:55.212841Z,44,2,6732.44,2025-11-20T20:52:42.212841Z,"[13.149845, 77.63649]",macos_ventura_safari,grocery,Kolkāta,2,['new_device'],1,17.55
278,2025-11-20T20:52:55.212841Z,44,2,8080.46,2025-11-20T20:52:42.212841Z,"[13.149845, 77.63649]",web_chrome,grocery,Kolkāta,2,['new_device'],1,17.55
279,2025-11-20T20:52:54.212841Z,44,2,3153.59,2025-11-20T20:52:42.212841Z,"[13.149845, 77.63649]",android_11_samsung,grocery,Kolkāta,2,['new_device'],1,17.55
280,2025-11-20T20:52:47.212841Z,44,2,7452.86,2025-11-20T20:52:42.212841Z,"[13.149845, 77.63649]",macos_ventura_safari,grocery,Kolkāta,2,['new_device'],1,17.55
281,5dd57365-3d1a-40ea-a481-4dad3684e2bd,128,5,398.69,2025-11-20T18:47:13.416723Z,"[28.62667, 77.20807]",web_safari,travel,Bangalore,2,['new_device'],1,4.67
282,fb83e83f-5f91-4d5f-be45-43bca707ca67,217,30,104.7,2025-11-20T14:36:07.537772Z,"[19.07992, 72.955465]",web_safari,entertainment,Mumbai,3,"['new_device', 'off_hours']",1,7.59
283,2025-11-20T14:36:15.537772Z,217,30,98.7,2025-11-20T14:36:07.537772Z,"[19.07992, 72.955465]",ios_15_iphone13,entertainment,Mumbai,3,"['new_device', 'off_hours']",1,7.59
284,2025-11-20T14:36:08.537772Z,217,30,110.89,2025-11-20T14:36:07.537772Z,"[19.07992, 72.955465]",web_safari,entertainment,Mumbai,3,"['new_device', 'off_hours']",1,7.59
285,2025-11-20T14:36:34.537772Z,217,30,130.67,2025-11-20T14:36:07.537772Z,"[19.07992, 72.955465]",web_safari,entertainment,Mumbai,3,"['new_device', 'off_hours']",1,7.59
286,6c388b89-f5f8-48b5-a9e2-0964e98d1d77,114,6,9496.77,2025-11-20T22:42:46.720943Z,"[28.4601, 77.235303]",linux_ubuntu_firefox,shopping,Bangalore,2,['new_device'],1,13.42
287,2025-11-20T22:43:10.720943Z,114,6,12843.36,2025-11-20T22:42:46.720943Z,"[28.4601, 77.235303]",linux_ubuntu_firefox,shopping,Bangalore,2,['new_device'],1,13.42
